"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gsta3",27.4650262325967,1.32828651698001,2.08407680130642,0.637350080451624,0.523896836760324,0.953024058611076
"Kcnq5",37.2342241007005,3.79781803225884,5.34314694744534,0.710783002903307,0.477218714966242,0.947451244268325
"Ogfrl1",320.231442576285,-0.481982333291145,0.983361719511704,-0.49013737643812,0.624036691140422,0.969072610147999
"B3gat2",30.2576175441115,-0.243754013119302,1.49203456331715,-0.163370218835533,0.870226949763209,0.997111559487574
"Smap1",592.556749651727,-0.92211205476872,1.36969483258115,-0.673224453238995,0.50080450649237,0.951367488321308
"Sdhaf4",207.456611964463,0.052632074093671,1.42109998321717,0.037036151372347,0.970456180876575,0.997808855307996
"Fam135a",3493.00871076024,-0.902371672566558,0.91545663226268,-0.985706630729432,0.324277094728362,0.92485949355546
"Lmbrd1",1131.86620587734,0.496224154807614,0.753781403096091,0.658313076933732,0.510336976792148,0.952063644531766
"Phf3",729.389664016879,-0.811906655116519,0.727347198258103,-1.11625734870626,0.264311992760917,0.903315769789312
"Ptp4a1",337.133390872646,0.383170631693973,0.616985079424628,0.621037111709898,0.534575205456123,0.953024058611076
"Prim2",110.784687554252,0.347164370204803,0.846938139001743,0.409905227097215,0.681875470820936,0.975564072166201
"Rab23",103.848514716419,-1.3196766539766,0.835398741029298,-1.57969672344804,0.11417633635931,0.821074356019171
"Bag2",133.192385952568,1.32180030131145,1.14524993130385,1.15415881300826,0.248435064895351,0.895239979455253
"Zfp451",244.429010025193,-1.84606759694933,0.878022395788585,-2.10252905370518,0.035506957345067,0.635292302391942
"Gm15455",70.6039211054,-0.985958659905053,0.869618436323032,-1.13378306935848,0.256885554542864,0.900358970985014
"Bend6",7.30008038132248,4.01478443285878,3.04531163459367,1.3183492905134,0.187386747727202,0.875228051714237
"Dst",3715.43772712517,-1.54209163130362,1.33782994583018,-1.152681352447,0.249041198111068,0.895626584398842
"Ccdc115",497.681233178072,-0.391469987457423,0.58061356658773,-0.674234998947913,0.500161921866193,0.951367488321308
"Imp4",451.674964162389,-0.145862704062394,0.399201456635249,-0.36538620197388,0.714823139537645,0.980914226864415
"Ptpn18",46.7575280405199,3.57369765003689,2.06068757362464,1.73422584567293,0.0828780188251712,0.779788327110101
"Arhgef4",460.095935546097,0.537468360281958,0.748910350576182,0.717667154511152,0.47296254005054,0.947451244268325
"Fam168b",1742.55931911944,-0.247633230744165,0.630505261062441,-0.392753631154303,0.694501455115984,0.977440695807895
"Plekhb2",1120.51295208189,-0.332576690696565,0.515855205303903,-0.644709382162065,0.51911553515529,0.952944488046152
"Hs6st1",428.795863178298,-0.10667025906425,0.711113704354701,-0.150004504780355,0.880761061175235,0.997111559487574
