"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"S100a16",13511.9433839917,0.639590075864294,1.17574136781449,0.543988749033461,0.586449215139561,0.829964124342602
"S100a3",592.031834176569,5.59165627854078,2.57604028086522,2.17064007891317,0.0299583899729153,0.199474930384695
"S100a4",1303.72107961304,0.386090136976024,1.37460615843327,0.280873277489225,0.778807597399688,0.923405656550287
"S100a6",6437.5633486156,1.76373037220935,1.23653178991614,1.42635263128088,0.153766579503173,0.456363946375013
"S100a7a",146.985948467652,8.00060426033818,1.55954534623631,5.13008761152488,2.89607356382441e-07,0.000117964120757832
"S100a8",3149.042063022,-1.85157081127305,2.12114342063261,-0.872911653810204,0.382711233722209,0.691173277822338
"S100a9",3565.99728009656,-0.887319267904044,2.23779370605357,-0.396515221891862,0.691724980717855,0.883487654937805
"Pglyrp4",1709.25340617702,3.15142208202969,0.78556143809149,4.01168123741667,6.0287867767675e-05,0.00475705997448497
"4930529C04Rik",21.0128717144222,0.323705020226907,1.95879308675735,0.165257383444608,0.86874140063658,0.959953196641535
"9130204L05Rik",9.03311874093197,-6.33777115692922,3.18049107819532,-1.99270207056371,0.0462940805283028,0.253300712330449
"Pglyrp3",396.441463274167,0.440594646087432,1.48605862826053,0.296485372587998,0.766859436076962,0.918838883962896
"Lor",78600.2661999113,4.48826484423234,1.07188529023054,4.1872622799656,2.82339489525655e-05,0.00282628910627045
"Prr9",4567.44730139271,8.14369792242829,1.66251364514677,4.89842471140099,9.66080417135718e-07,0.000274713169182121
"Sprr2a3",27238.9016233095,0.246819664784878,3.35268434777951,0.0736185215134692,0.941313933092913,0.983411898035171
"Sprr2b",172.081901149703,2.73310226516808,1.87933944861478,1.45428877533678,0.145866261135256,0.444014400496165
"Sprr2d",3279.90266290792,-0.512513438703549,2.3936029519343,-0.214117984058041,0.830455051755828,0.945087071283855
"Sprr2e",168.417363738244,2.92304566774198,2.20805691407804,1.32380902371916,0.185566478479511,0.501465375141601
"Sprr2f",274.692349460435,-0.975120008592712,3.16821940348446,-0.307781717238477,0.758248434254178,0.914870868725001
"Sprr2g",469.351874950544,1.14955675736513,2.63717006664447,0.435905432078494,0.662905343775719,0.869586894132973
"Sprr2h",2322.0105192131,2.57657208680501,1.54163320374307,1.67132627952558,0.0946572484148835,0.359905065602575
"Sprr2i",577.205987275299,-0.0354024884158668,2.83167876515878,-0.0125022968182204,0.990024870259319,0.997251780992361
"Sprr2j-ps",31.6085308103447,3.56598880270212,2.89267057928156,1.23276698986851,0.21766271038847,0.538280755494141
"Sprr2k",21.6333256186213,5.33824820240217,2.43552225124171,2.19182895975619,0.0283918591885066,0.195325984886367
"Sprr1b",11303.9276938418,-0.775843433458338,2.39107506395826,-0.324474729025856,0.745578651517731,0.908744711002872
"Sprr3",7.16593311160442,10.6968418759502,3.95987976022123,2.70130471723024,0.00690680270760854,0.0908309803124159
"Sprr1a",9318.51574819553,4.18462839042908,1.02895934974976,4.06685491652005,4.76518889607167e-05,0.00410378067729693
"Sprr4",393.323629386834,0.426798723396366,1.84291918725652,0.231588409490556,0.81685771068613,0.938972050778024
"Ivl",7380.43993880676,1.94778815982892,1.2745914201852,1.52816669638801,0.126471155236323,0.413653360744912
"Lce6a",7219.06576986644,2.63802632596241,1.03503257947773,2.54873747770677,0.0108113650510192,0.115772523448174
"Lce1a1",43022.5025436464,2.12500418127227,0.9208252837943,2.3077170215354,0.0210148807213671,0.165473561631083
"Lce1b",19864.9623101071,3.19730493442304,1.03471159142829,3.09004456982022,0.00200126461717639,0.045560512153271
