gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Coasy,513.1568547,-0.661267715,0.593609783,-1.113977118,0.265289003,0.497465433
Mlx,691.2845643,1.571337926,0.272931106,5.757269477,8.55E-09,1.34E-06
Psmc3ip,50.2732558,3.965331122,1.235344904,3.209897988,0.001327821,0.013282452
Fam134c,2288.647816,-1.186016687,0.279568037,-4.24231861,2.21E-05,0.000643933
Tubg1,261.6767637,0.919058488,0.458824903,2.003070194,0.045169755,0.165014015
Tubg2,31.85492071,-0.041494577,0.887862992,-0.046735338,0.962724165,0.989375306
Plekhh3,776.2442599,-0.498442596,0.383922225,-1.298290547,0.194187514,0.411140363
Ccr10,6.472728035,6.260698457,3.094923064,2.022893082,0.043084172,0.160484886
Cntnap1,113.6948239,0.32529169,0.886667333,0.366870051,0.713715952,0.860639569
Ezh1,1005.217242,-0.92895936,0.417234779,-2.226466743,0.025982934,0.113221354
Ramp2,29.34598505,-4.680156642,2.518169454,-1.858555084,0.063090229,0.20327751
Vps25,761.4449473,0.451648351,0.390674815,1.156072349,0.247651565,0.478942608
Wnk4,42.5293536,-3.153755921,0.819760698,-3.847166529,0.000119492,0.002278497
Coa3,764.8298242,0.865120441,0.909595921,0.951104133,0.341551517,0.573209046
Cntd1,7.553102209,0.516321841,1.855280591,0.278298519,0.780783213,0.89371097
Becn1,1222.023567,-0.024326554,0.543419464,-0.044765702,0.964294063,0.989642338
Psme3,1278.881008,0.613813928,0.356082953,1.723794758,0.084744901,0.245929831
Aoc2,113.5755042,0.49865264,0.811830506,0.614232449,0.539061733,0.743368307
Aoc3,50.66056642,4.418731317,2.914709526,1.516010868,0.129516604,0.320331621
Aarsd1,256.8256951,-0.124991684,0.503421149,-0.24828453,0.803914267,0.905353439
Ptges3l,123.9096403,0.676611827,1.095699956,0.61751561,0.536894688,0.741511005
Rundc1,315.7896579,-0.864740197,0.376823483,-2.294815041,0.021743726,0.099864878
Rpl27,12124.44853,0.885579746,0.648650222,1.365265463,0.17216963,0.381793516
Ifi35,841.5153946,1.500984316,0.537693007,2.791526569,0.005246005,0.036416374
Vat1,3276.893891,0.632291913,0.466116669,1.35650998,0.174936962,0.385795117
Rnd2,85.27834962,0.417077852,0.548449906,0.76046663,0.446975709,0.668441147
Brca1,88.09131961,2.437364513,0.922414505,2.642374443,0.008232698,0.05049016
Nbr1,1685.058495,-0.558511547,0.72517204,-0.770177993,0.441194316,0.663150655
Tmem106a,113.7216964,-1.218565773,0.74066499,-1.645232042,0.099921968,0.273291
Rdm1,207.4329216,-2.650557127,0.992153788,-2.671518429,0.007550893,0.047627787
Arl4d,903.0708164,-1.013842048,0.739817193,-1.37039536,0.17056352,0.37958163
Dhx8,523.3306522,-0.174522219,0.486687325,-0.358592078,0.719900274,0.86479714
Etv4,179.3817824,1.716843623,1.231121583,1.394536207,0.163155744,0.369625682
Meox1,6.230253624,-3.785753758,7.919279944,-0.478042674,0.632619832,0.810565586
Dusp3,224.6543878,0.65048048,0.782572698,0.831207735,0.405856286,0.632369935
Mpp3,9.47945683,-2.74001061,3.561807655,-0.769275288,0.441729904,0.663436616
Cd300lg,23.44750227,-2.582367956,3.528790253,-0.731799787,0.464290779,0.683691193
Mpp2,40.81687367,-1.498085105,0.937826775,-1.597400656,0.110176426,0.290745449
Pyy,72.47703902,-1.597446733,1.267067255,-1.260743442,0.207401297,0.428242592
Tmem101,377.4525591,-0.584682747,0.348679293,-1.676849643,0.093571887,0.26149971
Lsm12,254.5723252,1.266591804,0.428098788,2.95864375,0.003089961,0.024928928
G6pc3,156.1912155,-1.744296959,0.545394721,-3.198228533,0.001382747,0.013657732
Hdac5,1857.004978,-2.432439652,0.704340929,-3.453497522,0.000553367,0.007040317
BC030867,29.76105672,7.602236043,2.446990367,3.10676991,0.001891436,0.017211098
Asb16,10.09909394,0.142014503,3.800859037,0.037363791,0.970194943,0.989926392
Tmub2,707.5538473,-0.925430144,0.346040949,-2.674337092,0.007487715,0.04737698
Atxn7l3,950.6266603,0.789111499,0.573204347,1.376666982,0.168615231,0.376937817
Ubtf,1926.320815,-0.545174477,0.272442589,-2.001061869,0.045385723,0.165488298
Rundc3a,81.61999036,1.635091927,0.611841326,2.672411715,0.007530819,0.047571374
Slc25a39,1027.716736,0.417870687,0.594393317,0.703020499,0.482042975,0.697863458
Grn,1599.18893,-0.976787328,0.382633334,-2.55280249,0.010686007,0.060782105
Fam171a2,91.06787482,2.249899587,0.947203483,2.375307551,0.017534333,0.086345777
Itga2b,125.7052964,2.164853361,0.964619655,2.24425591,0.024815941,0.109374192
Gpatch8,716.1451342,-0.417790322,0.586971633,-0.711772595,0.476605606,0.692535837
Fzd2,46.93153883,-0.297596736,0.91266711,-0.326073695,0.744368599,0.876893076
Ccdc43,297.7317742,0.474243761,0.532860433,0.889996202,0.373467925,0.60387465
Adam11,7.492568227,1.003607721,2.373521574,0.422834885,0.672415734,0.835369607
Gjc1,14.63110938,3.132877673,3.14415389,0.996413592,0.319049231,0.552192302
Higd1b,4.144474266,-1.453444412,3.963087425,-0.366745483,0.713808876,0.860639569
Eftud2,942.9347094,0.417835863,0.327154365,1.277182601,0.201537788,0.420162
Kif18b,65.9044183,6.329850716,1.409155732,4.491945478,7.06E-06,0.000265309
Dcakd,223.3603213,-0.851078447,0.411523311,-2.068117223,0.038629002,0.149055768
Nmt1,911.9116576,0.505599192,0.374825927,1.34889066,0.177372089,0.388766633
Plcd3,645.2851361,-2.154281904,0.576009128,-3.74001348,0.00018401,0.003145779
Acbd4,787.7497457,-0.795586022,0.337662339,-2.356158592,0.018465032,0.089157739
Hexim1,853.584648,-0.100604619,0.346044467,-0.290727432,0.77125979,0.889834975
Hexim2,29.97980759,-3.406169622,0.988273959,-3.446584411,0.000567721,0.007181322
Fmnl1,125.1091071,1.664255863,0.987271477,1.685712493,0.091851189,0.258306187
Map3k14,341.2407773,-1.107339844,0.444263062,-2.492531878,0.012683594,0.068871931
Arhgap27,914.6081747,0.20995612,0.406123089,0.516976565,0.605172518,0.792374887
Arhgap27os3,21.09441019,-0.151406604,1.516032067,-0.099870318,0.920447281,0.967139828
Plekhm1,1283.720396,-1.248258372,0.609411425,-2.04830156,0.04053046,0.154033789
Gosr2,1378.630526,-0.22932486,0.351606458,-0.652220271,0.514259085,0.724088691
C130046K22Rik,56.71398163,-0.016523291,0.679933808,-0.024301322,0.980612258,0.992159903
Wnt3,714.1694099,-1.305636096,0.641055816,-2.036696437,0.041680472,0.157006659
Nsf,898.9735385,0.116217546,0.332233181,0.349807163,0.726483423,0.869167346
Arf2,216.2780294,-0.013052104,0.616498077,-0.021171362,0.983108959,0.992889893
Mapt,63.50912504,-3.821893429,1.025575226,-3.72658517,0.000194092,0.003240302
Kansl1,726.5142909,0.328802401,0.54639374,0.601768243,0.547328417,0.750092193
Cdc27,729.8532649,1.474159281,0.320957596,4.59300325,4.37E-06,0.000188093
Myl4,11.22277082,-1.865829371,1.808468404,-1.031717981,0.302204251,0.535644924
Itgb3,31.50034557,-5.893325629,1.779657054,-3.311495108,0.000927989,0.010201901
Mettl2,391.634284,-0.826784971,0.443202796,-1.865477787,0.062114463,0.201018568
Tlk2,709.8554295,-0.954279665,0.304832398,-3.130506042,0.001745054,0.016267176
1700052K11Rik,70.51084655,0.236734845,0.731263374,0.323734038,0.746139399,0.877854736
Mrc2,249.4606282,0.919982094,0.993868461,0.925657801,0.354623845,0.586159121
Tanc2,409.0997938,-2.022468869,0.817016211,-2.475432974,0.013307474,0.071321083
Cyb561,1463.078902,-0.244315705,0.351907104,-0.694261929,0.487517961,0.70273915
Ace,68.83035517,-5.382231954,2.060242334,-2.612426638,0.008990198,0.053993889
Dcaf7,940.498759,0.391504055,0.416794947,0.93932054,0.347566196,0.579229585
Taco1,131.5762645,0.98451228,0.580142948,1.697016716,0.0896935,0.254805805
Map3k3,474.1813198,0.913710038,1.299162367,0.703307039,0.481864425,0.697670687
Limd2,193.3577559,-1.799276319,0.555324693,-3.240043783,0.001195113,0.012335594
Strada,241.3957559,-0.046837998,0.416200231,-0.112537174,0.910397496,0.964426463
Ccdc47,1319.838338,0.360326565,0.269067681,1.339167021,0.180516306,0.393358161
Ddx42,1053.545242,-0.074213858,0.288806215,-0.256967661,0.797203738,0.902124958
Ftsj3,1291.356693,-0.677747664,0.525967604,-1.288573018,0.197546569,0.415107084
Psmc5,3980.61932,-0.365918596,0.360374391,-1.01538457,0.309922545,0.543620665
Smarcd2,2101.66551,0.250067281,0.349465934,0.715569836,0.474257004,0.690735193
Cd79b,3.862270221,-3.970627715,3.986418643,-0.996038819,0.319231284,0.552221876
Scn4a,188.1802861,-4.827481917,4.030340553,-1.197785114,0.231000684,0.457831554
Icam2,14.65370115,-2.631818572,2.564890258,-1.026094027,0.304847266,0.538221406
Ern1,306.5110135,1.330667422,1.151483691,1.155611176,0.247840235,0.479189319
Snord104,102.2844091,0.024914951,1.177883345,0.021152308,0.983124159,0.992889893
Tex2,1634.395201,-0.326433644,0.561022924,-0.581854377,0.560664773,0.759271744
Pecam1,151.5981632,-2.016275866,1.180529002,-1.707942679,0.087646979,0.250893355
Milr1,27.75963084,-1.970124823,1.146833595,-1.71788203,0.085818135,0.247746192
Polg2,51.27278119,-0.754354226,0.607401649,-1.241936415,0.214260023,0.436807617
Ddx5,16172.71043,-0.832578026,0.445720741,-1.867936465,0.061770927,0.200497863
Mir3064,201.5709415,-1.650299111,1.066155962,-1.547896527,0.121647211,0.308666994
Cep95,241.2456547,0.060700604,0.500848804,0.121195466,0.903536215,0.961399065
Smurf2,756.5163647,0.17170076,0.412574276,0.416169331,0.6772861,0.837501441
Kpna2,1753.806091,2.136313305,0.540184828,3.954782129,7.66E-05,0.001632917
1810010H24Rik,9.894645801,-2.057642041,1.333086448,-1.543517335,0.122705305,0.310429272
Bptf,1126.380633,-0.81905632,0.545692293,-1.500949033,0.133368744,0.326442307
Nol11,313.7284999,1.196546958,0.46454372,2.575746708,0.010002389,0.058207768
Pitpnc1,142.8045662,-0.565846794,0.889438701,-0.636184139,0.52465641,0.732380826
Psmd12,1521.594229,0.189808279,0.325031354,0.583969135,0.559241078,0.758201846
Helz,57.81198107,-1.330825142,0.8438572,-1.577073872,0.114778528,0.297475751
Cacng1,103.3532699,1.569983165,3.749734633,0.418691806,0.675441385,0.836436447
Prkca,80.9914877,-3.778192232,0.952503537,-3.966591288,7.29E-05,0.001573765
Cep112,4.481127764,-2.959763194,2.301400203,-1.286070624,0.198418415,0.415974026
Axin2,261.7208569,-0.130866157,0.694225053,-0.18850682,0.85047937,0.933644102
Rgs9,33.68986163,-3.399853594,0.885399442,-3.839909347,0.00012308,0.002323848
Gm11696,5.243356427,-2.201475298,2.11142134,-1.042650871,0.29711002,0.529897625
Gna13,988.3844929,0.867402784,0.689595947,1.257842056,0.208448883,0.429624165
Amz2,475.3319177,-0.020794645,0.535947247,-0.038799799,0.969050005,0.989926392
Slc16a6,423.992817,0.16163442,0.603469249,0.267842016,0.788820928,0.897696323
Arsg,33.16736363,-2.656288213,0.910630784,-2.916976077,0.003534429,0.027448528
Wipi1,221.8774985,-1.513916386,0.808542385,-1.87240201,0.061151007,0.199277176
Prkar1a,2178.682405,0.99088685,0.345633549,2.866871149,0.004145518,0.030626051
Fam20a,27.51406473,-1.319011083,1.629521624,-0.809446811,0.418258185,0.643078236
Abca8b,12.07356153,-8.527728812,5.675401736,-1.502577123,0.132948126,0.325985921
Abca8a,37.17642739,-10.09518003,7.875639806,-1.281823481,0.199904575,0.418346053
Abca9,27.29434198,-3.638974665,2.607948548,-1.3953399,0.162913366,0.369403292
Abca6,5.010892187,-7.109118308,3.098029349,-2.294722712,0.02174902,0.099864878
Abca5,1802.867173,-3.178704656,0.92008545,-3.454792873,0.000550716,0.007024025
Map2k6,594.3081774,-1.817849334,0.752927708,-2.414374332,0.015762259,0.080374971
Kcnj16,19.05055076,-2.115978462,1.383087385,-1.52989499,0.126042724,0.315746934
Kcnj2,596.6841056,-0.280479526,0.498817626,-0.562288723,0.573919321,0.769481465
BC006965,51.87123033,-4.515420438,1.062143141,-4.251235323,2.13E-05,0.000624736
Sox9,727.0313949,-1.16035682,0.735270976,-1.578134943,0.114534612,0.297204242
2610035D17Rik,160.4895095,0.404478002,0.544458063,0.742900196,0.457542107,0.677257502
Slc39a11,613.1899192,-1.542949531,0.596230551,-2.58784044,0.009657971,0.056697231
Cog1,249.2898116,0.172968322,0.676798693,0.255568344,0.798284164,0.902473323
Fam104a,672.0295364,0.251540307,0.558980757,0.449998151,0.652711774,0.823606507
D11Wsu47e,73.17772606,0.239430305,0.653757194,0.366237354,0.714187971,0.860890582
Cpsf4l,22.5010028,-1.812122108,1.079930792,-1.67799837,0.093347417,0.261131499
Cdc42ep4,1486.938153,-0.988150603,0.550064464,-1.796426906,0.072426648,0.22193257
Rpl38,7590.273295,0.847934834,0.926389973,0.915310893,0.360028442,0.591588566
Ttyh2,126.1750471,-3.075555025,0.821057709,-3.745845137,0.000179787,0.003101183
Gprc5c,33.58779869,-1.88755303,1.622879315,-1.16308897,0.244793407,0.475269059
Cd300a,72.6009698,1.397498792,1.577645925,0.885812697,0.375718467,0.605794784
Cd300lb,42.92802593,-2.35825281,1.522348753,-1.54908841,0.121360469,0.308092012
Cd300ld,9.676728124,-0.960725123,3.39748869,-0.282775076,0.777349261,0.89208775
AF251705,74.40714135,1.401371991,1.846347662,0.758996813,0.447854463,0.668779173
Cd300lh,28.1585144,-7.722915655,2.76208522,-2.796045393,0.005173213,0.036024973
Rab37,19.73902633,-5.758122663,0.931664278,-6.180469508,6.39E-10,1.53E-07
Cd300lf,12.63267748,-2.62602488,3.092133423,-0.849259887,0.395736696,0.623483064
Slc9a3r1,1654.109947,-0.334272965,0.373152683,-0.895807481,0.370355594,0.60181805
Nat9,409.5178672,-2.010860559,0.616240114,-3.263112079,0.001101959,0.011626759
Tmem104,140.2909172,0.129083465,0.548392081,0.235385355,0.813909652,0.912050453
Fdxr,125.8680474,-0.368971178,0.684755526,-0.538836364,0.589999769,0.781587984
Fads6,25.60031194,4.098099453,1.302199005,3.147060807,0.001649207,0.015644424
Otop2,72.56182752,-6.599474704,1.051213518,-6.277958368,3.43E-10,9.59E-08
Ush1g,6.290720212,-3.152550937,1.685492552,-1.870403362,0.061427825,0.199714457
Otop3,876.8306965,-1.926738185,0.746897582,-2.579655139,0.009889902,0.057662333
Hid1,20.26372542,-2.561443709,1.24794968,-2.052521629,0.040118995,0.153071972
Cdr2l,27.42668921,-1.395279878,1.180852779,-1.181586649,0.237369754,0.465204762
Ict1,266.958161,-0.660877898,0.732625632,-0.902067672,0.367020921,0.599505211
Atp5h,3622.259938,0.527813231,0.624099972,0.845719042,0.397709498,0.625415983
Kctd2,457.7598013,-1.226668415,0.434434079,-2.823600803,0.004748749,0.033773033
Slc16a5,4.36076765,-0.885451755,4.556356584,-0.194333288,0.845914923,0.930829694
Armc7,110.2518668,-0.693653809,0.570248788,-1.216405582,0.223830459,0.448741237
Nt5c,500.669603,-0.491764594,0.501338589,-0.980903134,0.326640512,0.559409185
Hn1,1529.101897,-0.353785412,0.479562551,-0.73772527,0.460681413,0.680266395
Sumo2,2041.724786,0.732485731,0.304847295,2.402795577,0.01627028,0.082003541
Nup85,593.383353,0.734400071,0.62935063,1.166917194,0.243243812,0.473037346
Gga3,339.384466,-0.979739809,0.507594162,-1.930163666,0.053586562,0.182915471
Mrps7,825.6823824,0.105488806,0.395642543,0.26662655,0.789756711,0.898261281
Mif4gd,867.0406187,-0.602058887,0.302316721,-1.991483916,0.046427712,0.167769663
Slc25a19,166.5398168,-0.189691949,0.523371882,-0.362441994,0.717021763,0.862664395
Grb2,1171.031676,-0.807095271,0.322140114,-2.505416851,0.012230715,0.067109554
2310067B10Rik,676.9173264,0.072909201,0.476973416,0.152857997,0.87851026,0.94857934
Caskin2,263.9829453,1.605936455,0.810271748,1.981972663,0.0474823,0.169789547
Tsen54,269.3547443,-0.026221802,0.508713399,-0.051545335,0.958890978,0.987312854
Llgl2,588.9477899,0.285111425,0.579137864,0.492303202,0.622505017,0.803702924
Recql5,380.3279567,-1.400924427,0.469651873,-2.982899691,0.002855316,0.023504738
Smim5,848.4101687,-1.078564839,0.749935561,-1.43821002,0.150374473,0.351538601
Smim6,17.11293215,-3.20319536,1.142793336,-2.802952431,0.005063714,0.035390731
Sap30bp,329.1500944,-0.16175069,0.309942693,-0.521872894,0.601758832,0.789856648
Itgb4,1265.21149,1.884799516,1.230916709,1.531216127,0.125715986,0.315411491
Galk1,45.88982721,0.64278749,1.350891477,0.475824669,0.634199293,0.811371759
H3f3b,11752.5996,-0.381767937,0.457788729,-0.833939136,0.404315282,0.631082536
Unk,220.8068179,-0.968885377,0.585189172,-1.655678923,0.097786858,0.269721145
Unc13d,197.3473945,-1.177498544,0.666249046,-1.767354943,0.077168804,0.230996022
Wbp2,1748.632016,-1.172230155,0.412113338,-2.844436342,0.004449007,0.032253206
Trim47,318.3388052,-0.420723144,0.687467902,-0.611989509,0.540544698,0.744358062
Trim65,46.59964189,-0.547750937,0.868329886,-0.630809725,0.528164944,0.734869366
Mrpl38,398.7576814,-0.591951551,0.402674973,-1.470048033,0.141548745,0.33880434
Fbf1,462.1360176,-1.066420893,0.398659287,-2.675018312,0.007472517,0.047319782
Acox1,3072.835887,-0.465581901,0.53400389,-0.871869866,0.383279374,0.612762906
Ten1,367.8475458,-0.394804238,0.573209873,-0.688760359,0.490974086,0.705476881
Cdk3-ps,10.17341824,-0.958532606,1.513622435,-0.633270612,0.526556941,0.733761323
Evpl,6266.375583,0.183661912,0.587599144,0.312563273,0.754612485,0.881664472
Srp68,1001.402989,-0.140429832,0.346897318,-0.404816714,0.685612242,0.843243802
Galr2,9.416625144,1.298575606,2.031329297,0.639273803,0.522644827,0.73064217
Exoc7,669.2903508,-0.467809071,0.338110966,-1.383596269,0.166482111,0.374078225
Rnf157,27.61957582,-3.865537019,1.489046738,-2.595980986,0.009432128,0.055754762
Qrich2,3.762737005,-0.944220886,2.168315233,-0.435462921,0.663226447,0.830126824
Prpsap1,738.474135,-0.913232406,0.29806243,-3.063896399,0.002184746,0.019264116
Sphk1,2264.204003,-2.090408571,0.482660376,-4.331013426,1.48E-05,0.000473265
Ube2o,770.7953621,-1.300731297,0.541252792,-2.403186304,0.016252905,0.081979289
Rhbdf2,1725.776211,-0.955001235,0.379018713,-2.519667771,0.011746565,0.065103841
Cygb,100.1665338,-3.010255832,1.296691939,-2.321488814,0.020260477,0.094991846
1810032O08Rik,200.081357,0.780729635,0.634584028,1.230301428,0.21858425,0.442669829
St6galnac2,58.05611205,-3.563317675,1.094416686,-3.255905836,0.001130312,0.011833631
BC018473,120.6268812,-1.137482689,1.466424328,-0.775684546,0.437935267,0.659828348
St6galnac1,7.180993565,-1.415136342,2.899134402,-0.488123745,0.625462193,0.805759572
Mxra7,19.59586965,-4.354049303,3.014206534,-1.444509278,0.148595772,0.348986617
Jmjd6,567.7466254,0.696333144,0.459463159,1.515536405,0.129636618,0.320473731
Mettl23,307.0142832,-1.044708369,0.752391026,-1.38851785,0.164979413,0.372267098
Srsf2,4236.9443,0.101196167,0.504422215,0.200617982,0.840997297,0.928007428
Mfsd11,760.9662611,-0.045876038,0.223972089,-0.204829261,0.837705525,0.926101104
Mgat5b,231.9715792,-1.485414742,0.778067635,-1.909107481,0.056248228,0.188709674
Snhg20,323.6518557,-2.691188981,0.953472263,-2.822514178,0.004764872,0.033872021
Mir6516,7.068734177,-0.452346512,1.335812685,-0.338630196,0.734888332,0.872701188
Sec14l1,1415.678203,-0.74950253,0.59966002,-1.249879107,0.211343713,0.433428734
9-Sep,841.9474871,-1.132235794,0.359872487,-3.146213826,0.00165399,0.015662463
2900041M22Rik,8.847530746,4.738245989,3.131741788,1.512974667,0.130286094,0.321458818
Tnrc6c,574.8648051,-1.032803045,0.452279657,-2.283549634,0.022398013,0.10190499
Tmc6,755.6586342,-1.008734634,0.429675391,-2.347666764,0.018891414,0.090533878
Tmc8,25.33034758,1.204847318,1.078537204,1.117112431,0.263946256,0.49573384
Syngr2,1687.302451,0.009258345,0.441492363,0.020970566,0.983269135,0.992895095
Tk1,263.764092,2.803291921,0.919578717,3.048452371,0.002300234,0.020006957
Afmid,56.68977236,0.837365373,0.620708901,1.349046827,0.177321926,0.38871212
Birc5,390.307357,4.407958025,1.144690958,3.85078435,0.00011774,0.002253485
Tha1,13.70993823,0.515341454,1.863855082,0.276492233,0.782170024,0.894230921
Socs3,846.5420388,-0.945291025,0.505287853,-1.870797049,0.061373217,0.199670823
Pgs1,1381.790257,-0.619692061,0.284799897,-2.175885835,0.029563798,0.123710688
Dnah17,72.60697604,-2.116586152,0.872821562,-2.424992971,0.015308683,0.078873333
Cyth1,1156.89122,-0.861904141,0.491021894,-1.755327312,0.079203337,0.235099333
Usp36,742.242046,-0.389834281,0.465471978,-0.837503221,0.402309767,0.629666209
Timp2,1074.225296,-1.851704942,0.719981247,-2.571879405,0.010114812,0.058684237
BC100451,23.29738514,-2.649421666,1.201352534,-2.205365694,0.027428443,0.117520977
Lgals3bp,289.1193316,-0.598456421,1.224706478,-0.48865294,0.625087426,0.805548268
Cant1,605.2913622,-1.041389903,0.350684206,-2.969594538,0.00298193,0.024273988
C1qtnf1,35.63617152,-6.29156093,2.609881068,-2.410669592,0.015923266,0.080900721
Engase,79.01049876,-1.311433062,0.681806036,-1.923469421,0.054421123,0.184791745
Cbx2,474.598415,-0.308405139,0.57659187,-0.534875976,0.592735621,0.783914293
Cbx8,82.76966929,0.12484517,0.543584078,0.229670394,0.818347902,0.914438653
Cbx4,572.2410856,-1.349459011,0.437859716,-3.08194374,0.002056537,0.01841895
Tbc1d16,103.4629498,-3.151813926,0.668217633,-4.716747613,2.40E-06,0.000122362
Ccdc40,4.061766128,0.067906641,2.347547631,0.02892663,0.976923107,0.990848758
Gaa,435.1241793,-0.942845696,0.539641059,-1.747171902,0.080607524,0.23801288
Eif4a3,946.0525382,-0.375639771,0.33783942,-1.111888514,0.266186088,0.498417883
Card14,2759.144012,-1.455537327,1.066700056,-1.364523532,0.172402853,0.382125678
Sgsh,102.034805,-2.139970764,0.556742106,-3.843737958,0.000121174,0.002304863
Slc26a11,108.3328916,-0.430635608,0.81050509,-0.531317586,0.595198721,0.785269907
Endov,262.0228512,-0.991575761,0.464429669,-2.135039656,0.032757771,0.133118504
Nptx1,22.59064989,-6.474903937,1.504555184,-4.303533699,1.68E-05,0.000520858
Rptor,485.6903188,0.155417908,0.482606631,0.322038485,0.747423539,0.878692907
Chmp6,404.94173,-0.714302039,0.466932165,-1.529776899,0.126071962,0.315746934
Baiap2,1344.908827,-0.951620733,0.430808048,-2.208920507,0.027180171,0.11678279
Aatk,16.85478698,-3.315859911,2.163644211,-1.532534737,0.125390532,0.314787176
Cep131,49.37988724,0.077846734,0.927005118,0.083976596,0.93307504,0.973429507
Enthd2,516.6243693,-0.618771564,0.412498329,-1.500058353,0.133599288,0.32661575
1810043H04Rik,105.942847,0.054403676,0.931411031,0.058409954,0.953422086,0.984150569
Slc38a10,667.1357616,-0.495162255,0.470570541,-1.052259358,0.292680573,0.52586015
2810410L24Rik,18.24109846,-1.503191355,1.032765273,-1.455501452,0.145530488,0.344466119
Bahcc1,82.06162173,0.339016077,0.700132831,0.484216797,0.628232017,0.80824526
Actg1,28302.15449,-0.375152031,0.399035524,-0.94014695,0.347142189,0.578978203
Mir6935,5.033890303,-0.983011421,1.854855139,-0.529966681,0.596135033,0.785790587
0610009L18Rik,27.74742817,-1.159833688,1.28341531,-0.903708783,0.36614984,0.59866581
Fscn2,4.996033559,2.252551561,3.130857368,0.719467959,0.471852637,0.689508699
Faap100,227.6448226,0.453681401,0.505793602,0.896969435,0.369735227,0.601254968
Nploc4,2008.6901,-0.413612997,0.472509782,-0.8753533,0.381381701,0.610886438
Oxld1,50.66573657,0.597426486,1.013357287,0.589551675,0.555491258,0.755851717
Ccdc137,293.3064343,0.836051925,0.512827714,1.63027836,0.103042679,0.278373161
Arl16,117.7930995,0.376083321,0.388197694,0.96879329,0.332648335,0.565288839
Hgs,1002.976602,-0.0478622,0.362201752,-0.132142377,0.894871678,0.957613689
Mrpl12,908.982554,0.215312495,0.74106425,0.290544977,0.771399348,0.889843388
Slc25a10,164.0130652,-1.035766762,0.982486206,-1.054230335,0.291777475,0.524699656
Fam195b,1037.520259,-1.075071685,0.737653408,-1.457421159,0.14500016,0.343587336
Ppp1r27,63.53117983,1.723071717,3.630540622,0.474604721,0.635068741,0.811784094
P4hb,10730.70297,-0.051487602,0.387376967,-0.13291343,0.894261845,0.957279868
Arhgdia,2531.706003,-0.590034323,0.255209863,-2.311957369,0.020780033,0.096602638
Alyref,606.0141576,0.253682128,0.297625494,0.852353489,0.394017926,0.621667335
Anapc11,430.4434296,0.117693962,0.474866602,0.247846367,0.804253278,0.905431241
Pcyt2,874.0424613,-1.576414522,0.513033896,-3.072729763,0.002121105,0.018865312
Sirt7,746.9300964,-0.828056326,0.293014239,-2.825993474,0.004713422,0.033556693
Mafg,353.6103055,0.078914082,0.526902589,0.149769775,0.880946256,0.949457434
Pycr1,5.597871452,3.913897624,3.160187891,1.238501557,0.215530145,0.438739443
Myadml2,59.66472705,-1.294645141,12.73648377,-0.101648553,0.91903564,0.966102055
Aspscr1,666.9952868,-1.102881239,0.356423502,-3.094299988,0.001972779,0.017803665
Stra13,339.0951925,0.118594109,0.429555984,0.276085337,0.782482522,0.894390442
Lrrc45,586.4724109,-1.515365685,0.553638965,-2.737100853,0.006198329,0.041132174
Rac3,97.03457735,0.659957562,0.857141439,0.769951763,0.441328507,0.663220877
Dcxr,87.35768115,3.004555324,0.766385227,3.920424372,8.84E-05,0.001808846
Cbr2,170.0310012,1.260955842,0.980650585,1.285836017,0.198500298,0.415974026
Rfng,608.435392,-0.324071187,0.483131394,-0.670772364,0.502365555,0.714563278
Gps1,984.3979034,0.194711451,0.228311541,0.852832276,0.393752323,0.621567322
Dus1l,617.1466156,-0.878025998,0.457399948,-1.919602312,0.054908152,0.185918349
Fasn,3085.762489,-0.147645066,0.513397105,-0.287584532,0.773664786,0.890647742
Ccdc57,21.96961187,-2.802637868,1.084725068,-2.583731078,0.009773797,0.057202394
Slc16a3,304.153267,1.552592302,1.197675344,1.296338202,0.194858993,0.412089354
Csnk1d,2264.777023,0.334718121,0.285627773,1.171868257,0.241249953,0.470082815
Cd7,73.63342806,-2.692528852,1.239568651,-2.172149844,0.029844362,0.124539236
Sectm1b,11.51253659,-6.330476307,1.518718547,-4.168301176,3.07E-05,0.000837729
Sectm1a,276.0685568,-2.155317422,0.663826918,-3.246806305,0.001167078,0.012119473
Tex19.1,5.154823084,-1.613904395,2.734569511,-0.59018591,0.555066017,0.755674517
Ogfod3,35.07215785,-1.05353813,1.327331788,-0.793726286,0.427354794,0.650940632
Hexdc,71.82079466,-0.931933821,0.752065228,-1.239166215,0.21528395,0.438528697
BC017643,434.4342123,0.450245502,0.67164558,0.670361744,0.502627216,0.714803153
Narf,764.9060554,0.420264049,0.527941859,0.796042295,0.426007453,0.649727949
Foxk2,719.4750428,0.282663817,0.29392427,0.96168927,0.336205714,0.568546456
Wdr45b,805.1190264,0.262757495,0.366462037,0.7170115,0.473367001,0.690102358
Rab40b,241.1827635,-0.804751357,0.490073331,-1.642103958,0.100568462,0.274020883
Fn3krp,48.10368262,-0.456491109,0.699314629,-0.652769283,0.513905029,0.723970681
Fn3k,13.59799145,2.14763706,3.621035336,0.593100277,0.553114045,0.75401896
Tbcd,371.6671649,0.396841026,0.475964733,0.833761408,0.404415446,0.631105554
Zfp750,3882.055993,-0.255065585,0.501138196,-0.508972549,0.610771466,0.795638808
